"INDICATOR","H2020_29"

"H2020_29","Private household out-of-pocket expenditure as a proportion of total health expenditure (%)"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"H2020","Indicators for Health 2020"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"H2020","Indicators for monitoring Health 2020 policy targets (WHO)"
"JMF","Joint Monitoring Framework (JMF)"

"COUNTRY","COUNTRY_GRP","YEAR","VALUE"
"TJK","","1995","57.47663551"
"TJK","","1996","56.97577277"
"TJK","","1997","54.33789954"
"TJK","","1998","66.28751542"
"TJK","","1999","70.95094555"
"TJK","","2000","78.81023842"
"TJK","","2001","78.63385679"
"TJK","","2002","78.91660976"
"TJK","","2003","77.64165378"
"TJK","","2004","79.5078152"
"TJK","","2005","78.354169"
"TJK","","2006","78.18918473"
"TJK","","2007","73.03534911"
"TJK","","2008","72.3025584"
"TJK","","2009","67.78968027"
"TJK","","2010","66.84527796"
"TJK","","2011","61.42301278"
"TJK","","2012","60.0908501"
"TJK","","2013","60.11518098"
"TJK","","2014","61.69458336"
"TKM","","1995","39.49664811"
"TKM","","1996","27.83038287"
"TKM","","1997","29.85480944"
"TKM","","1998","30.39772727"
"TKM","","1999","38.53564547"
"TKM","","2000","18.45556095"
"TKM","","2001","27.22063037"
"TKM","","2002","27.15231788"
"TKM","","2003","29.70729576"
"TKM","","2004","39.96641478"
"TKM","","2005","42.42424242"
"TKM","","2006","46.75646385"
"TKM","","2007","35.68977351"
"TKM","","2008","50.81898362"
"TKM","","2009","38.1898345"
"TKM","","2010","38.42521362"
"TKM","","2011","35.98876182"
"TKM","","2012","35.09392343"
"TKM","","2013","32.7576376"
"TKM","","2014","34.77123283"
"TUR","","1995","29.67889908"
"TUR","","1996","30.84464032"
"TUR","","1997","28.26398321"
"TUR","","1998","27.95762375"
"TUR","","1999","29.07871138"
"TUR","","2000","27.64528582"
"TUR","","2001","22.84607938"
"TUR","","2002","19.84126984"
"TUR","","2003","18.46039376"
"TUR","","2004","19.23807335"
"TUR","","2005","22.76465115"
"TUR","","2006","21.97352561"
"TUR","","2007","21.81622937"
"TUR","","2008","17.3810859"
"TUR","","2009","14.0595051"
"TUR","","2010","16.31375855"
"TUR","","2011","15.43574271"
"TUR","","2012","15.83792746"
"TUR","","2013","16.77449935"
"TUR","","2014","17.75092348"
"UKR","","1995","24.46275705"
"UKR","","1996","26.8498393"
"UKR","","1997","35.51838943"
"UKR","","1998","42.96171363"
"UKR","","1999","46.17603682"
"UKR","","2000","44.05130251"
"UKR","","2001","41.77886247"
"UKR","","2002","40.36562621"
"UKR","","2003","38.70176568"
"UKR","","2004","38.56810908"
"UKR","","2005","37.49602459"
"UKR","","2006","36.27817387"
"UKR","","2007","34.65199546"
"UKR","","2008","39.44481542"
"UKR","","2009","41.96473693"
"UKR","","2010","40.50427734"
"UKR","","2011","43.63549911"
"UKR","","2012","41.98072263"
"UKR","","2013","43.08771713"
"UKR","","2014","46.21546909"
"UZB","","1995","46.54536376"
"UZB","","1996","47.96323053"
"UZB","","1997","51.46325578"
"UZB","","1998","53.15691789"
"UZB","","1999","49.16094298"
"UZB","","2000","52.30381329"
"UZB","","2001","51.50587845"
"UZB","","2002","55.23403137"
"UZB","","2003","53.77774093"
"UZB","","2004","52.44402615"
"UZB","","2005","52.12888595"
"UZB","","2006","52.01942418"
"UZB","","2007","56.85507212"
"UZB","","2008","53.86898912"
"UZB","","2009","55.03985062"
"UZB","","2010","45.62872233"
"UZB","","2011","46.36190094"
"UZB","","2012","48.74927582"
"UZB","","2013","47.62587416"
"UZB","","2014","43.93235457"
"","WHO_EURO","1995","22.06"
"","WHO_EURO","1996","22.38"
"","WHO_EURO","1997","22.7"
"","WHO_EURO","1998","24.8"
"","WHO_EURO","1999","25.6"
"","WHO_EURO","2000","25.79"
"","WHO_EURO","2001","25.09"
"","WHO_EURO","2002","24.76"
"","WHO_EURO","2003","24.81"
"","WHO_EURO","2004","25.33"
"","WHO_EURO","2005","24.86"
"","WHO_EURO","2006","24.39"
"","WHO_EURO","2007","24.29"
"","WHO_EURO","2008","25.47"
"","WHO_EURO","2009","25.21"
"","WHO_EURO","2010","25.51"
"","WHO_EURO","2011","25.64"
"","WHO_EURO","2012","25.59"
"","WHO_EURO","2013","26.37"
"","WHO_EURO","2014","26.64"

"Last update","2019.10.17 14:21:29 GMT"
"Description","Private household out-of-pocket expenditure as a proportion of total health expenditure (%)"
"Reference link","https://dw.euro.who.int/api/v3/measures/H2020_29?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2022. All rights reserved.","https://www.who.int/about/policies/publishing/copyright"
